product_id,product_name,product_url,price,stock_total,stock_per_size,sizes_available,category,brand,country_of_origin,shoe_model,material,shipped_from,rating,review_count,sold_count,description,image_urls,image_local_paths
253449367_56156240734,Leis Slippers Black - Nappa Milano - Sandal Unisex,https://shopee.co.id/Leis-Slippers-Black-Nappa-Milano-Sandal-Unisex-i.253449367.56156240734,839000.0,0,"{""36"": 0, ""37"": 0, ""38"": 2, ""39"": 2, ""40"": 0, ""41"": 0, ""42"": 0, ""43"": 0, ""44"": 0, ""45"": 0}","38, 39",Sepatu Pria > Sandal > Sandal Slide,NAPPA MILANO,Indonesia,Slide,Suede,KAB. TANGERANG,5.0,20,42,"Designed with a closed-toe silhouette for a clean, structured look. LEIS Slippers feature a soft suede leather upper with an adjustable buckle detail for a secure fit. The lambskin insole adds a smooth, cushioned feel, while the lightweight EVA rubber outsole provides flexibility and everyday durability. A relaxed design that balances coverage, comfort, and ease.
Materials:
- Upper: Suede Leather
- Insole: Lamb skin
- Outsole: EVA Rubber
- Construction: Cemented",https://down-id.img.susercontent.com/file/sg-11134201-8260l-mkrqgveeh9fkd5_tn,data/images/253449367_56156240734/img_0.jpg
253449367_26574984697,Mocc Buckle Brown - Nappa Milano - Sepatu Formal Pria,https://shopee.co.id/Mocc-Buckle-Brown-Nappa-Milano-Sepatu-Formal-Pria-i.253449367.26574984697,719000.0,0,"{""39"": 0, ""40"": 4, ""41"": 4, ""42"": 0, ""43"": 0, ""44"": 4, ""45"": 0}","40, 41, 44",Sepatu Pria > Slip-On & Mules,NAPPA MILANO,Indonesia,,,KAB. TANGERANG,5.0,13,36,"CEK SIZE CHART DI FOTO SLIDE TERAKHIR / PANDUAN UKURAN
Elevate your everyday style with the sophisticated Mocc Buckle. Featuring a hand-painted vegetable-tanned leather upper and a striking metal buckle detail, this pair blends timeless craftsmanship with contemporary elegance. The EVA rubber outsole ensures flexibility and lightweight wear, while the soft garment leather lining enhances comfort for all-day use.
Upper: Hand-painted Vegetable-Tanned Leather
Outsole: Lightweight EVA Rubber
Lining: Soft Garment Leather",https://down-id.img.susercontent.com/file/id-11134207-7ra0t-md04lrqzybek27_tn,data/images/253449367_26574984697/img_0.jpg
253449367_22388144416,Juno Slippers Brown- Nappa Milano - Sandal Unisex,https://shopee.co.id/Juno-Slippers-Brown-Nappa-Milano-Sandal-Unisex-i.253449367.22388144416,899000.0,0,"{""36"": 13, ""37"": 13, ""38"": 0, ""39"": 0, ""40"": 0, ""41"": 0, ""42"": 0, ""43"": 0, ""44"": 0, ""45"": 0}","36, 37",Sepatu Pria > Sandal > Sandal Slide,NAPPA MILANO,Indonesia,Slide,Kulit,KAB. TANGERANG,4.9,120,314,"For packaging protection, please add bubble wrap to your order (will add 1 kg to your total order weight)
https://shopee.co.id/product/253449367/22320248351/
Juno Slippers is a versatile clog-style slipper with an adjustable metal pin buckle. Easy on and easy off, Juno is comfortable and practical. Along with the selection of adorable colours, black, brown, maroon, mustard and olive, you can feel comfort and ease while enhancing your whole look. Don't believe us? Try it for yourself! With Juno, You Know.
Upper: Nappa Leather
Insole: Soft Garment
Outsole: EVA Rubber
Construction: Cemented",https://down-id.img.susercontent.com/file/sg-11134201-7rdw4-lxi2m5qv2vnu67,data/images/253449367_22388144416/img_0.jpg
253449367_13696494049,CJ Kansas Black Nubuck Leather Moccasin,https://shopee.co.id/CJ-Kansas-Black-Nubuck-Leather-Moccasin-i.253449367.13696494049,949000.0,0,"{""36"": 2, ""37"": 0, ""38"": 0, ""39"": 0, ""40"": 0, ""41"": 0, ""42"": 0, ""43"": 0, ""44"": 0, ""45"": 0}",36,Sepatu Pria > Sepatu Formal > Oxford,NAPPA MILANO,Indonesia,,,KAB. TANGERANG,4.8,18,34,"Nappa Milano x CJ for Us exclusive collection.
CJ Kansas is a lace-up moccasin-style silhouette and construction with a clean yet appealing Nubuck leather upper. Featuring Nappa's signature comfortable soles, it is that one shoe to accompany your adventurous life.
Available in four striking colors; Black, Brown, Icy Grey & Pine Green.
Upper: Nubuck Leather
Insole: Soft Garment
Outsole: EVA Rubber
Construction: Blake Stitch",https://down-id.img.susercontent.com/file/19a4682ac032db006e2d271db0256ddd,data/images/253449367_13696494049/img_0.jpg
253449367_56561651076,Gail Dainty Red,https://shopee.co.id/Gail-Dainty-Red-i.253449367.56561651076,869000.0,0,"{""36"": 36, ""37"": 36, ""38"": 36, ""39"": 36, ""40"": 36}","36, 37, 38, 39, 40",Sepatu Pria > Sepatu Formal > Loafer,NAPPA MILANO,,,,KAB. TANGERANG,,,2,"Gail Dainty introduces a softer side of Gail — combining feminine details with the comfort and ease of an everyday sneaker. Designed with a lightweight feel, soft elastic finishing, and delicate lace accents, the silhouette brings a playful yet effortless touch to daily wear. Easy to style and comfortable to move in, Gail Dainty is made for girls who love the comfort sneakers bring, but with a softer, more feminine touch.
Materials:
- Upper: Suede Leather & Nylon
- Lining: Textile
- Outsole: Lightweight Rubber
- Construction: Cementing",https://down-id.img.susercontent.com/file/sg-11134201-823pe-mp1v7934vaps16,data/images/253449367_56561651076/img_0.jpg
253449367_29588337402,Gail Ballet Red - Nappa Milano - Sepatu Sneakers Wanita,https://shopee.co.id/Gail-Ballet-Red-Nappa-Milano-Sepatu-Sneakers-Wanita-i.253449367.29588337402,739000.0,0,"{""36"": 0, ""37"": 0, ""38"": 0, ""39"": 0, ""40"": 0}","36, 37, 38, 39, 40",Sepatu Wanita > Sneakers,NAPPA MILANO,,,"Kulit, suede",KAB. TANGERANG,5.0,113,341,"Meet the Gail Ballet, the ‘sneakerina’ take on our classic Gail. This playful twist on the Mary Jane features soft quilted suede, a sporty sole, and an adjustable velcro strap. Lightweight, versatile, and effortlessly girly, it’s made for everything from daily errands to spontaneous day-outs. Available in four charming shades: Blush, Brown, Red, and Tan.
Materials:
- Upper: Suede Leather
- Lining: Textile
- Outsole: Lightweight Rubber
- Construction: Cementing",https://down-id.img.susercontent.com/file/sg-11134201-7rdyw-mbtoludlmyhmfc_tn,data/images/253449367_29588337402/img_0.jpg
253449367_15990735503,Noir Penny Loafers - Nappa Milano - Sepatu Kulit Pria,https://shopee.co.id/Noir-Penny-Loafers-Nappa-Milano-Sepatu-Kulit-Pria-i.253449367.15990735503,829000.0,0,"{""39"": 0, ""40"": 0, ""41"": 0, ""42"": 6, ""43"": 0, ""44"": 0, ""45"": 0}",42,Sepatu Pria > Sepatu Formal > Loafer,NAPPA MILANO,Indonesia,,Kulit,KAB. TANGERANG,4.9,831,2RB+,"For packaging protection, please add bubble wrap to your order (will add 1 kg to your total order weight)
https://shopee.co.id/product/253449367/22320248351/
Clean and smart craftsmanship with easy slip-on style. This All-black pair represents the concept of minimalism and simplicity but still putting forward the essence of formal classic. Noir Penny Loafers, your go-to shoes for day and night.
Material: Brush Off Leather
Lining: Lambskin
Outsole: Fiber Rubber
Construction: Cementing with Stitched Outsole",https://down-id.img.susercontent.com/file/sg-11134201-7rbmg-lmvsxyuhkogg42,data/images/253449367_15990735503/img_0.jpg
253449367_21796669289,Piatta T-Jane Maroon - Nappa Milano - Sepatu Flat Wanita,https://shopee.co.id/Piatta-T-Jane-Maroon-Nappa-Milano-Sepatu-Flat-Wanita-i.253449367.21796669289,1059000.0,0,"{""36"": 0, ""37"": 0, ""38"": 0, ""39"": 0, ""40"": 0, ""41"": 4, ""42"": 4}","41, 42",Sepatu Wanita > Sepatu Flat > Sepatu Flat Lainnya,NAPPA MILANO,Indonesia,,Karet,KAB. TANGERANG,4.9,199,699,"For packaging protection, please add bubble wrap to your order (will add 1 kg to your total order weight)
https://shopee.co.id/product/253449367/22320248351/
Step into timeless elegance with the Piatta Women's Flat Shoes featuring a classic T-Strap Mary Jane design. Perfect for adding a touch of vintage charm to your modern wardrobe, these flats combine stylish aesthetics with unparalleled comfort.
Features:
- Classic T-Strap Design: The iconic T-strap silhouette adds a retro flair to your ensemble, while the adjustable buckle ensures a secure and personalized fit. It is ideal for both dressy and casual occasions.
- Superior Comfort: The Piatta shoes, crafted with a cushioned insole and outsole made of fiber rubber, provide all-day comfort without compromising on style.
- Premium Materials: Made with high-quality materials, these shoes boast durability and a refined finish.
- Timeless & Versatile: Available in various colors, from timeless neutrals to vibrant hues, the Piatta flats effortlessly complement any outfit, making them a must-have addition to your wardrobe.
Materials:
- Upper: Brush-Off Leather
- Lining: Soft Garment
- Outsole: Fiber Rubber
- Construction: Cemented",https://down-id.img.susercontent.com/file/id-11134207-7rasd-m26epm7ggmpld3_tn,data/images/253449367_21796669289/img_0.jpg
253449367_22057405405,Roland Mules Grey - Nappa Milano - Sandal Kulit Pria,https://shopee.co.id/Roland-Mules-Grey-Nappa-Milano-Sandal-Kulit-Pria-i.253449367.22057405405,899000.0,0,"{""39"": 0, ""40"": 6, ""41"": 6, ""42"": 0, ""43"": 0, ""44"": 0, ""45"": 0}","40, 41",Sepatu Pria > Sandal > Sandal Slide,NAPPA MILANO,Indonesia,,Kulit,KAB. TANGERANG,4.9,15,27,"For packaging protection, please add bubble wrap to your order (will add 1 kg to your total order weight)
https://shopee.co.id/product/253449367/22320248351/
Roland is a practical mule that offers you a combination of comfort and style. The fishermen-inspired upper, the trendy outsole and the backless design made Roland edged towards dandy yet with a touch of easiness and a homespun look. With brown and grey colour choices, you can pair them for any look. Let's Stroll Around with Roland!
Upper: Hairy Suede & Lambskin
Lining: Soft Garment
Outsole: EVA Rubber",https://down-id.img.susercontent.com/file/sg-11134201-7rbl3-lmoctav5v30l2b,data/images/253449367_22057405405/img_0.jpg
253449367_28162413321,Piatta Double Strap Maroon - Nappa Milano - Sepatu Flat Wanita,https://shopee.co.id/Piatta-Double-Strap-Maroon-Nappa-Milano-Sepatu-Flat-Wanita-i.253449367.28162413321,829000.0,0,"{""36"": 43, ""37"": 43, ""38"": 43, ""39"": 43, ""40"": 43, ""41"": 43, ""42"": 0}","36, 37, 38, 39, 40, 41","Sepatu Wanita > Slip Ons, Mary Janes & Mules",NAPPA MILANO,Indonesia,Flat Shoes,,KAB. TANGERANG,4.9,352,1RB+,"For packaging protection, please add bubble wrap to your order (will add 1 kg to your total order weight)
https://shopee.co.id/product/253449367/22320248351/
Designed for comfort and elegance, The Piatta Double Strap features a sophisticated double strap design that adds a touch of modern flair to a classic silhouette.
Features:
- Double Strap Design: The distinctive double strap design ensures a secure fit while enhancing the shoes' visual appeal. It is perfectly balanced for both formal and casual occasions.
- Superior Comfort: The Piatta shoes, crafted with a cushioned insole and outsole made of fiber rubber, provide all-day comfort without compromising on style.
- Premium Materials: Made with high-quality materials, these shoes boast durability and a refined finish.
- Timeless & Versatile: Available in various colors, from timeless neutrals to vibrant hues, the Piatta flats effortlessly complement any outfit, making them a must-have addition to your wardrobe.
Materials:
- Upper: Brush-Off Leather
- Lining: Soft Garment
- Outsole: Fiber Rubber
- Construction: Cemented",https://down-id.img.susercontent.com/file/id-11134207-7ras8-m26epm7gb0ft78_tn,data/images/253449367_28162413321/img_0.jpg
253449367_19889708207,Quinn Penny Black- Nappa Milano - Sepatu Unisex,https://shopee.co.id/Quinn-Penny-Black-Nappa-Milano-Sepatu-Unisex-i.253449367.19889708207,1009000.0,0,"{""36"": 0, ""37"": 0, ""38"": 0, ""39"": 0, ""40"": 0, ""41"": 0, ""42"": 0, ""43"": 0, ""44"": 7, ""45"": 0, ""47"": 0, ""46"": 0}",44,Sepatu Pria > Sepatu Formal > Loafer,NAPPA MILANO,Indonesia,,Kulit,KAB. TANGERANG,4.9,519,1RB+,"For packaging protection, please add bubble wrap to your order (will add 1 kg to your total order weight)
https://shopee.co.id/product/253449367/22320248351/
Like the rest of the penny loafers collection, Quinn Penny is a classic loafer with a slip-on design that provides elegance and comfort. Yet, unlike the rest, Quinn is unique with its chic gold-tone coin detail—a nod to the OG penny loafer in the 1930s. Available in black, brown, maroon and frost white colours with different upper materials for each colour.
Materials:
- Upper: Nappa Leather & Non-detachable gold-tone coin.
- Lining: Lamb Skin Lining
- Outsole: EVA Rubber",https://down-id.img.susercontent.com/file/sg-11134201-824hw-me8h93vny39e9c,data/images/253449367_19889708207/img_0.jpg
253449367_7143955672,Blake Penny Loafers Brown - Nappa Milano - Sepatu Pria,https://shopee.co.id/Blake-Penny-Loafers-Brown-Nappa-Milano-Sepatu-Pria-i.253449367.7143955672,949000.0,0,"{""Size 39"": 0, ""Size 40"": 70, ""Size 41"": 70, ""Size 42"": 70, ""Size 43"": 0, ""Size 44"": 70, ""Size 45"": 70, ""Size 46"": 0, ""Size 47"": 0, ""Size 48"": 0, ""Size 49"": 0}","Size 40, Size 41, Size 42, Size 44, Size 45",Sepatu Pria > Sepatu Formal > Loafer,NAPPA MILANO,Indonesia,,Kulit,KAB. TANGERANG,4.9,166,465,"Clean and smart craftsmanship with easy slip-on style. This represents the concept of minimalism and simplicity but still putting forward the essence of formal classic. Blake Penny Loafers Brown, your go-to shoes for day and night.
Material: Nappa Leather
Lining: Lambskin
Outsole: Fiber Rubber
Construction: Cementing with Stitched Outsole",https://down-id.img.susercontent.com/file/sg-11134201-7rcem-lrikozgs9s0i29,data/images/253449367_7143955672/img_0.jpg
253449367_43504264612,Rene Split Olive,https://shopee.co.id/Rene-Split-Olive-i.253449367.43504264612,989000.0,0,"{""36"": 0, ""37"": 0, ""38"": 0, ""39"": 0, ""40"": 0}","36, 37, 38, 39, 40","Sepatu Wanita > Slip Ons, Mary Janes & Mules",NAPPA MILANO,,,,KAB. TANGERANG,4.9,33,146,"Materials:
- Upper: Nappa Leather
- Lining: Textile
- Outsole: Lightweight Rubber
- Construction: Cementing",https://down-id.img.susercontent.com/file/sg-11134201-7rauy-mawim99fm489a1,data/images/253449367_43504264612/img_0.jpg
253449367_29358972248,Pam Lace Up Black - Nappa Milano - Sepatu Kulit Wanita,https://shopee.co.id/Pam-Lace-Up-Black-Nappa-Milano-Sepatu-Kulit-Wanita-i.253449367.29358972248,789000.0,0,"{""36"": 4, ""37"": 0, ""38"": 0, ""39"": 0, ""40"": 4, ""41"": 0, ""42"": 0}","36, 40","Sepatu Wanita > Slip Ons, Mary Janes & Mules",NAPPA MILANO,Indonesia,,,KAB. TANGERANG,4.9,73,245,"For packaging protection, please add bubble wrap to your order (will add 1 kg to your total order weight)
https://shopee.co.id/product/253449367/22320248351/
The Pam Lace-Up is our modern twist on classic Scottish dance shoes. It features a sleek, lace-up design with no tongue and Pam's signature sole, combining traditional charm with a sophisticated, contemporary style. Available in black and maroon.
Materials:
- Upper: Brush-Off Leather
- Outsole: Lightweight Rubber
- Insole: Injected Phylon
- Lining: Soft Garment
- Construction: Cemented",https://down-id.img.susercontent.com/file/sg-11134201-7rdxd-m0dy24se0pvoee,data/images/253449367_29358972248/img_0.jpg
253449367_44065616391,Gail Motion Beige - Nappa Milano - Sepatu Sneakers Kulit Wanita,https://shopee.co.id/Gail-Motion-Beige-Nappa-Milano-Sepatu-Sneakers-Kulit-Wanita-i.253449367.44065616391,859000.0,0,"{""36"": 0, ""37"": 0, ""38"": 0, ""39"": 0, ""40"": 0}","36, 37, 38, 39, 40",Sepatu Wanita > Sneakers,NAPPA MILANO,Indonesia,,,KAB. TANGERANG,5.0,55,194,"The Gail Motion reimagines our original Gail with a fresh mix of materials. While the original was crafted entirely in suede, the Gail Motion blends suede leather and nylon for the perfect balance of style and function.
With its flat sole and nylon material, the Gail Motion stays lightweight and durable—making it ideal for active days. Meanwhile, suede leather adds softness, luxury, and a chic finish that elevates any outfit.
Designed to move with you, the Gail Motion is versatile enough for everyday wear, casual styling, or even light workouts.
Materials:
- Upper: Suede Leather & Nylon
- Lining: Textile
- Outsole: Lightweight Rubber
- Construction: Cementing",https://down-id.img.susercontent.com/file/sg-11134201-824h0-mdzivr0bc6pv83_tn,data/images/253449367_44065616391/img_0.jpg
253449367_46960970722,Luther Penny Brown Suede - Nappa Milano - Sepatu Kulit Pria,https://shopee.co.id/Luther-Penny-Brown-Suede-Nappa-Milano-Sepatu-Kulit-Pria-i.253449367.46960970722,779000.0,0,"{""39"": 0, ""40"": 22, ""41"": 22, ""42"": 22, ""43"": 22, ""44"": 22, ""45"": 22, ""46"": 0}","40, 41, 42, 43, 44, 45",Sepatu Pria > Sepatu Formal > Loafer,NAPPA MILANO,Indonesia,loafers,Kulit,KAB. TANGERANG,5.0,7,21,"Meet the Luther Penny, an easy, polished loafer made for everyday wear. Crafted from soft premium real leather and lined with smooth garment leather, it feels as good as it looks. The lightweight rubber sole keeps you comfortable on the move. Luther effortlessly enhances your overall look, combining prestige with timeless appeal—the perfect choice for days when you want to look sharp without trying too hard.
Discover Luther’s three new colorways, Green, Brown Suede, and Black-White, colors that offer a slightly bolder expression but remain timeless and elegant.
Materials:
- Upper: Suede leather
- Lining: Garment
- Outsole: Lightweight Rubber
- Construction: Cementing",https://down-id.img.susercontent.com/file/sg-11134201-823ri-moj63r8mnd3fb1_tn,data/images/253449367_46960970722/img_0.jpg
